,Apparel,Automotive,Beauty,Beverage,Business,Construction,Dining,Education,Financial,Food,Health and Medicine,Household,Shopping and Retail,Toiletries,Tourism and Travel,Transport and Logistics,Slogan,EncodedValues
224,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haggle free buying Worry free ownership,"[745000000, 505666666, 684333333]"
225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,You can count on us,"[615000000, 272000000, 580500000]"
226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We'll make you a great deal today,"[657666666, 390333333, 633000000]"
227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,For the love of cars,"[731500000, 470000000, 616500000]"
228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A great deal better,"[682000000, 401999999, 638500000]"
229,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Where you save a fistfull of dollars,"[732499999, 509500000, 570500000]"
230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We don't sell cars We help people buy them,"[628600000, 411599999, 627200000]"
231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Used cars so good we've put our name to them,"[630750000, 365000000, 597500000]"
232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Montero Sport Perfect for damaged surfaces,"[562000000, 304000000, 516000000]"
233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mazda Fighter Men only,"[0, 0, 0]"
234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Designed to save lives,"[697000000, 510500000, 611500000]"
235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Volkswagen Golf One of the greatest pleasures you can have,"[669000000, 448666666, 644666666]"
236,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Volkswagen GTI For boys who were always men,"[584000000, 411000000, 550000000]"
237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audu S line More horses fewer seconds,"[536666666, 362666666, 531666666]"
238,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protection on all sides,"[532000000, 314000000, 582000000]"
239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beyond rational,"[585000000, 426000000, 619000000]"
240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Renault Twingo 20 km per liter 800 km per tank,"[454000000, 398500000, 504000000]"
241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nissan Primera Designed to improve your performance,"[617000000, 511000000, 649500000]"
242,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terrano II by Nissan airlines,"[536000000, 412000000, 492000000]"
243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Micra Ask before you borrow it,"[518000000, 455000000, 616000000]"
244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The most reliable member of your family,"[683333333, 386000000, 653000000]"
245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fiat Seicento Be small again,"[576000000, 343000000, 453000000]"
246,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hand built by robots,"[618000000, 443000000, 513999999]"
247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Put your money on the Favorit,"[710000000, 686000000, 632000000]"
248,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peugeot 607 More feline than ever,"[686000000, 358000000, 586000000]"
249,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buick Park Avenue The Power Of Understatement,"[0, 0, 0]"
250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,You re due Definitely due,"[494000000, 438000000, 372000000]"
251,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Following your own rules Audi A6,"[450000000, 367000000, 361000000]"
252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The New Jag Generation,"[0, 0, 0]"
253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Volkswagen Polo Built to protect,"[683000000, 370000000, 583000000]"
254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Think Small,"[0, 0, 0]"
255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Renault Clio Size matters,"[582000000, 405000000, 612000000]"
256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Is it Love,"[0, 0, 0]"
257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,It's a miracle but we've made it,"[730000000, 552000000, 526000000]"
258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Range Rover It's how the smooth take the rough,"[497333333, 423666666, 532333333]"
259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIA cee'd Responds to your life,"[668000000, 559000000, 589000000]"
260,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seat Ibiza Different rituals same spirit,"[576000000, 456499999, 569000000]"
261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vauxhall Put the fun back into driving,"[656500000, 445500000, 613000000]"
262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toyota Yaris Treat it with respect,"[679000000, 479000000, 726000000]"
263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toyota Corolla A car to be proud of,"[660333333, 434000000, 633333333]"
264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The 7 seat Verso Have kids Keep your style,"[641999999, 410333333, 611666666]"
265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prius Mean but green,"[629000000, 407000000, 564000000]"
266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Built Ford tough,"[445000000, 424000000, 600000000]"
267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Love the road,"[559000000, 381000000, 600000000]"
268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hertz Rent wisely,"[0, 0, 0]"
269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hertz Fun collection,"[590000000, 444000000, 690000000]"
270,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small world Small rates,"[607000000, 435999999, 506000000]"
271,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget Get out of the ordinary,"[505000000, 286000000, 589000000]"
272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All the difference in the world,"[567500000, 384999999, 528000000]"
273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The natural choice,"[639000000, 359500000, 586000000]"
274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,When you re ready we re ready,"[664000000, 390000000, 606000000]"
275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Avis It's your space,"[689000000, 360000000, 498000000]"
276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We re trying harder than ever,"[0, 0, 0]"
277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Avis We try harder,"[564000000, 400000000, 594000000]"
278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We re number two We try harder,"[584333333, 361000000, 570666666]"
279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Europcar Moving your way,"[591000000, 290000000, 483000000]"
280,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Driven by you,"[0, 0, 0]"
281,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,You rent a lot more than a car,"[552000000, 414499999, 604500000]"
282,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The worldwide welcome,"[727000000, 376000000, 624000000]"
283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,You re better off driving our way,"[591000000, 290000000, 483000000]"
284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Guy Salmon Prestige rental,"[458000000, 373000000, 513999999]"
285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alamo Drive happy,"[847000000, 605000000, 721000000]"
286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,It comes with the territory,"[547000000, 394500000, 608500000]"
287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,If service counts count on us,"[620333333, 251666666, 522333333]"
288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thrifty Saves you money,"[710000000, 686000000, 632000000]"
289,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,How can we help today,"[668000000, 371500000, 666500000]"
290,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Now that's Thrifty thinking,"[0, 0, 0]"
291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home of our lowest rates,"[568000000, 417000000, 500000000]"
292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The driving force of the 90 s,"[417000000, 534999999, 422000000]"
293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunny Cars Rent a smile,"[789000000, 462000000, 772000000]"
294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flexible Accessible Affordable,"[0, 0, 0]"
295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Enterprise We'll pick you up,"[591000000, 362000000, 594000000]"
296,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Get lost with County,"[252999999, 511000000, 385000000]"
297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The best solution in vehicle hire,"[646333333, 487333333, 625000000]"
298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taking risk out of rental,"[487500000, 508000000, 451499999]"
299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ryder Keeping things moving,"[555000000, 343000000, 541000000]"
300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We keep you moving,"[632000000, 343000000, 571000000]"
301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Your partner in transportation,"[660500000, 304000000, 568500000]"
302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,More truck for your buck,"[583000000, 423000000, 541000000]"
303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Canada coast to coast,"[590000000, 417000000, 578000000]"
304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hire intelligence,"[765000000, 632000000, 672000000]"
305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We re here to help you get out there,"[652000000, 398000000, 627000000]"
306,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,You choose where we take it there,"[541000000, 405999999, 583000000]"
307,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Where you need us when you need us,"[545000000, 367000000, 505999999]"
308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A truck is a profit centre,"[605500000, 450000000, 554000000]"
309,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Total commitment 24 7,"[633000000, 426000000, 600000000]"
310,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dedication at every turn,"[545000000, 348000000, 588000000]"
311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zipcar Wheels when you want them,"[600000000, 529000000, 539000000]"
312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ready to work,"[505000000, 433000000, 612000000]"
313,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Best service best value,"[700500000, 437000000, 578500000]"
314,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gulliver's Keeping you on the move,"[495000000, 424000000, 512000000]"
315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Your road to reliability,"[559000000, 381000000, 600000000]"
316,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moving your world,"[646000000, 455000000, 512000000]"
317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Choose advance and we will pick you up,"[578000000, 371333333, 622333333]"
318,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Your local rental company,"[566333333, 360666666, 560666666]"
319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The name says it all,"[576500000, 373500000, 601000000]"
320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We'll get you there,"[609000000, 367000000, 565000000]"
321,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,For lowest price best choice go Nova,"[587333333, 392666666, 550000000]"
322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Your holiday in motion,"[649000000, 482000000, 626000000]"
323,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Giving you the transport you need,"[567500000, 371500000, 542500000]"
324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New cars at bargain prices,"[640000000, 430666666, 571000000]"
325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spend less Get more,"[0, 0, 0]"
326,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drive more for less,"[0, 0, 0]"
327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Same car Less money,"[686500000, 545000000, 636500000]"
328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Growing bigger Because we do it better,"[541000000, 367000000, 635000000]"
329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Your key to rent a car,"[575333333, 406333333, 628000000]"
330,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,You need em we've got em,"[545000000, 367000000, 505999999]"
331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vehicle hire made easy,"[727999999, 473500000, 660500000]"
332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Keep it local,"[677000000, 380000000, 668000000]"
333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Local personalised service,"[683000000, 295000000, 533000000]"
334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Your road to freedom,"[665499999, 474000000, 668500000]"
335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Quality rentals to get you moving,"[533500000, 370000000, 539500000]"
336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Driven by price and service,"[588500000, 317500000, 497000000]"
337,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Same views for less,"[667000000, 330000000, 684000000]"
338,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Your source for car rental reservations,"[542250000, 412749999, 566500000]"
339,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No hidden fees What we say is all you pay,"[500000000, 425000000, 577666666]"
340,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Very close to you,"[523000000, 381000000, 594000000]"
341,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The ultimate in performance driving,"[597000000, 535500000, 635000000]"
342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The ultimate in car hire,"[648666666, 493000000, 619333333]"
343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,It pays to hire with care,"[698666666, 418666666, 643666666]"
344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We re never far away,"[0, 0, 0]"
345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The way renting should be,"[604500000, 316500000, 516500000]"
346,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Better cars great rates worry free expect it,"[601833333, 481999999, 543666666]"
347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Let's get you going,"[609000000, 367000000, 565000000]"
348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low cost car hire has arrived,"[594333333, 486333333, 550000000]"
349,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,If you re flying lowcost drive lowcost,"[650000000, 419000000, 567000000]"
350,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Re inventing car renting,"[663000000, 404000000, 641000000]"
351,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Your experts in quality car hire,"[683000000, 434750000, 655000000]"
352,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We compare car rentals,"[543333333, 385000000, 597333333]"
353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Your fastest way to the cheapest rental,"[524500000, 331500000, 498499999]"
354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We automatically slash your rental rates,"[503666666, 451666666, 503666666]"
355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low cost car rental online,"[510666666, 422333333, 507333333]"
356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The low cost alternative to owning a car,"[511500000, 369000000, 488000000]"
357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,You are always on the move,"[495000000, 424000000, 512000000]"
358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The clear way ahead,"[602500000, 280500000, 550000000]"
359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,You drive the deal,"[632000000, 404500000, 589500000]"
360,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We stay on the move for you,"[554500000, 369000000, 541500000]"
361,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Putting you in the driving seat,"[522000000, 300000000, 605000000]"
362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,You drive we care,"[707000000, 343000000, 611500000]"
363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Get new friend car for rent,"[637750000, 443000000, 590499999]"
364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,More cars More offices More customers Less flannel,"[564500000, 320250000, 560250000]"
365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beyond the M series,"[523000000, 362000000, 605000000]"
366,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beyond the standard,"[476000000, 361000000, 513999999]"
367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Made by winners made for fun,"[811500000, 642500000, 723000000]"
368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Give your car wings,"[639000000, 418000000, 645500000]"
369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Viezu Reassuringly powerful,"[646000000, 541000000, 695000000]"
370,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Believe the hype,"[541000000, 590000000, 548000000]"
371,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perfection redefined,"[0, 0, 0]"
372,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The essence of perfection,"[667000000, 470500000, 602000000]"
373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Find your drive,"[650000000, 419000000, 567000000]"
374,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G Power First class performance,"[596500000, 501999999, 609500000]"
375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Performance engineering for European autos,"[550000000, 404500000, 565500000]"
376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Performance engineering for German autos,"[550000000, 404500000, 565500000]"
377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A trusted and reputable name in tuning,"[604500000, 328000000, 533500000]"
378,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Passion Performance Speed,"[0, 0, 0]"
379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ultimate BMW performance,"[620000000, 561000000, 695000000]"
380,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Making fast cars faster since 1991,"[663000000, 404000000, 641000000]"
381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vividly designed engineered for speed,"[671000000, 680000000, 658000000]"
382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Performance without compromise,"[562000000, 336000000, 637000000]"
383,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The carwash people,"[570000000, 377000000, 540000000]"
384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Where dirty cars come clean,"[563250000, 405750000, 587750000]"
385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The car wash for busy people,"[593500000, 400750000, 569500000]"
386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A dirty car is a dirty shame,"[389750000, 488500000, 543000000]"
387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bubbles The champagne of car washes,"[649666666, 384666666, 647000000]"
388,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A clean car says a lot about you,"[654333333, 401333333, 646666666]"
389,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,People can tell When you Autobell,"[584000000, 350000000, 569000000]"
390,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Your car Clean inside and out,"[663000000, 404000000, 641000000]"
391,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Splash Love your car Drive it clean,"[686000000, 380500000, 626000000]"
392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,It's like a spa for your cah,"[741000000, 407500000, 631500000]"
393,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Our customers are fabulous,"[685000000, 427500000, 670500000]"
394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BRIO Intelligent car wash,"[631500000, 387000000, 647000000]"
395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ScrubaDub A great carwash,"[750000000, 413999999, 665000000]"
396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Love your car,"[663000000, 404000000, 641000000]"
397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,If you've got the time we've got the shine,"[643500000, 430000000, 516000000]"
398,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drive in get wash be happy,"[668500000, 421250000, 622250000]"
399,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The kissing clean car wash,"[657333333, 376999999, 635000000]"
400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Your vehicle treated like gold,"[690666666, 514333333, 596000000]"
401,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clean your car Green your planet,"[644999999, 419500000, 626000000]"
402,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Get in Get out Get clean Go green,"[669000000, 382000000, 587500000]"
403,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drive with pride in a clear car,"[642333333, 409666666, 613666666]"
404,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Always expect fast and efficient service,"[657666666, 389000000, 563000000]"
405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Get in Get clean,"[709000000, 357000000, 611000000]"
406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feel good in a clean car,"[720333333, 375666666, 631000000]"
407,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Good to the finish,"[641000000, 381000000, 644000000]"
408,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fast Clean Dry,"[0, 0, 0]"
409,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We make washing fun,"[723000000, 499500000, 663000000]"
410,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The trusted name in car washing,"[612500000, 354000000, 577500000]"
411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,For all that your car goes through,"[647500000, 445000000, 587000000]"
412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ready Set Clean,"[0, 0, 0]"
413,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clean Shiny Dry,"[0, 0, 0]"
414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A great place to wash your car,"[649750000, 384999999, 653000000]"
415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Your hometown car wash,"[647666666, 375333333, 617666666]"
416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Put it in neutral drive out clean,"[636333333, 373666666, 586333333]"
417,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Don't just wash your car super shine it,"[673750000, 429500000, 645250000]"
418,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We don't just wash your car we pamper it,"[657999999, 404000000, 637333333]"
419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Look good in a clear car,"[688666666, 347000000, 633000000]"
420,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Where it's all about the details,"[567000000, 381000000, 714000000]"
421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Your neighborhood car wash,"[623999999, 393000000, 663000000]"
422,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Water Tunnel Next generation in car care,"[678333333, 365000000, 606666666]"
423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Super clean super fast,"[707000000, 391000000, 651000000]"
424,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,It's more than a car Keep it clean,"[686000000, 380500000, 626000000]"
425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dress for success from wheel to wheel,"[643000000, 460000000, 623333333]"
426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Excellence in car care,"[713500000, 335500000, 648500000]"
427,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caring for your car and the environment,"[666500000, 374500000, 551500000]"
428,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Growing Smarter Together,"[0, 0, 0]"
429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beyond clean and more than just shine,"[718000000, 438000000, 603500000]"
430,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The place to wash your car,"[616333333, 375333333, 648999999]"
431,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highly REDommended,"[0, 0, 0]"
432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Where your safety comes first,"[670333333, 409000000, 626333333]"
433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Be safety smart right from the start,"[715000000, 435499999, 648500000]"
434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Safety is our priority,"[617000000, 484999999, 592000000]"
435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,An investment in safety,"[614000000, 426500000, 583000000]"
436,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Know you re in safe hands,"[680000000, 356000000, 654500000]"
437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Designing your driving future,"[668000000, 533000000, 553000000]"
438,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I m passing with Pass N Go,"[0, 0, 0]"
439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Where learning is doing,"[0, 0, 0]"
440,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spread your wings,"[615000000, 432000000, 650000000]"
441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Happy driving,"[0, 0, 0]"
442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Think safe drive safe,"[730000000, 349000000, 669666666]"
443,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Your key to safe driving,"[696000000, 352000000, 698000000]"
444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saving lives through better education,"[663000000, 511500000, 635500000]"
445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Safe driving is no accident,"[254999999, 493000000, 300000000]"
446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Learn to drive from the professionals,"[639500000, 429500000, 620500000]"
447,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Time to learn with the best,"[685000000, 480000000, 700000000]"
448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,With you all the way,"[591000000, 290000000, 483000000]"
